handle|title|journal|year|vol|issue|page|end page|author
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s3-s8|The sustainability and resilience of global water and food systems: Political analysis of the interplay between security, resource scarcity, political systems and global trade|Food Policy|2011|36|s1|s3|s8|Allouche, Jeremy
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s9-s13|Climate change and trade in agriculture|Food Policy|2011|36|s1|s9|s13|Huang, Hsin
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s9-s13|Climate change and trade in agriculture|Food Policy|2011|36|s1|s9|s13|van Tongeren, Frank
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s14-s22|Fertiliser availability in a resource-limited world: Production and recycling of nitrogen and phosphorus|Food Policy|2011|36|s1|s14|s22|Dawson, C.J.
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s14-s22|Fertiliser availability in a resource-limited world: Production and recycling of nitrogen and phosphorus|Food Policy|2011|36|s1|s14|s22|Hilton, J.
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s23-s32|Where are the best opportunities for reducing greenhouse gas emissions in the food system (including the food chain)?|Food Policy|2011|36|s1|s23|s32|Garnett, Tara
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s33-s39|Sequestering carbon in soils of agro-ecosystems|Food Policy|2011|36|s1|s33|s39|Lal, R.
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s40-s51|The new competition for land: Food, energy, and climate change|Food Policy|2011|36|s1|s40|s51|Harvey, Mark
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s40-s51|The new competition for land: Food, energy, and climate change|Food Policy|2011|36|s1|s40|s51|Pilgrim, Sarah
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s52-s61|Global developments in the competition for land from biofuels|Food Policy|2011|36|s1|s52|s61|Murphy, Richard
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s52-s61|Global developments in the competition for land from biofuels|Food Policy|2011|36|s1|s52|s61|McManus, Marcelle
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s62-s71|Minimising the harm to biodiversity of producing more food globally|Food Policy|2011|36|s1|s62|s71|Phalan, Ben
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s62-s71|Minimising the harm to biodiversity of producing more food globally|Food Policy|2011|36|s1|s62|s71|Scharlemann, Jörn P.W.
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s72-s87|Soil management in relation to sustainable agriculture and ecosystem services|Food Policy|2011|36|s1|s72|s87|Powlson, D.S.
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s72-s87|Soil management in relation to sustainable agriculture and ecosystem services|Food Policy|2011|36|s1|s72|s87|Goulding, K.W.T.
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s88-s93|Long-range meteorological forecasting and links to agricultural applications|Food Policy|2011|36|s1|s88|s93|Davey, Michael
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s88-s93|Long-range meteorological forecasting and links to agricultural applications|Food Policy|2011|36|s1|s88|s93|Brookshaw, Anca
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s94-s101|Recent developments in modifying crops and agronomic practice to improve human health|Food Policy|2011|36|s1|s94|s101|Zhao, Fang-Jie
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s94-s101|Recent developments in modifying crops and agronomic practice to improve human health|Food Policy|2011|36|s1|s94|s101|Shewry, Peter R.
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s102-s108|A review of hunger indices and methods to monitor country commitment to fighting hunger|Food Policy|2011|36|s1|s102|s108|Masset, Edoardo
RePEc:eee:jfpoli:v:36:y:2011:i:s1:p:s109-s113|Recent developments in intellectual property and power in the private sector related to food and agriculture|Food Policy|2011|36|s1|s109|s113|Blakeney, Michael
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s3-s8|The sustainability and resilience of global water and food systems: Political analysis of the interplay between security, resource scarcity, political systems and global trade|Food Policy|2011|36|supplement1|s3|s8|Allouche, Jeremy
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s9-s13|Climate change and trade in agriculture|Food Policy|2011|36|supplement1|s9|s13|Huang, Hsin
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s9-s13|Climate change and trade in agriculture|Food Policy|2011|36|supplement1|s9|s13|van Tongeren, Frank
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s14-s22|Fertiliser availability in a resource-limited world: Production and recycling of nitrogen and phosphorus|Food Policy|2011|36|supplement1|s14|s22|Dawson, C.J.
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s14-s22|Fertiliser availability in a resource-limited world: Production and recycling of nitrogen and phosphorus|Food Policy|2011|36|supplement1|s14|s22|Hilton, J.
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s23-s32|Where are the best opportunities for reducing greenhouse gas emissions in the food system (including the food chain)?|Food Policy|2011|36|supplement1|s23|s32|Garnett, Tara
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s33-s39|Sequestering carbon in soils of agro-ecosystems|Food Policy|2011|36|supplement1|s33|s39|Lal, R.
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s40-s51|The new competition for land: Food, energy, and climate change|Food Policy|2011|36|supplement1|s40|s51|Harvey, Mark
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s40-s51|The new competition for land: Food, energy, and climate change|Food Policy|2011|36|supplement1|s40|s51|Pilgrim, Sarah
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s52-s61|Global developments in the competition for land from biofuels|Food Policy|2011|36|supplement1|s52|s61|Murphy, Richard
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s52-s61|Global developments in the competition for land from biofuels|Food Policy|2011|36|supplement1|s52|s61|McManus, Marcelle
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s62-s71|Minimising the harm to biodiversity of producing more food globally|Food Policy|2011|36|supplement1|s62|s71|Phalan, Ben
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s62-s71|Minimising the harm to biodiversity of producing more food globally|Food Policy|2011|36|supplement1|s62|s71|Scharlemann, Jörn P.W.
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s72-s87|Soil management in relation to sustainable agriculture and ecosystem services|Food Policy|2011|36|supplement1|s72|s87|Powlson, D.S.
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s72-s87|Soil management in relation to sustainable agriculture and ecosystem services|Food Policy|2011|36|supplement1|s72|s87|Goulding, K.W.T.
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s88-s93|Long-range meteorological forecasting and links to agricultural applications|Food Policy|2011|36|supplement1|s88|s93|Davey, Michael
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s88-s93|Long-range meteorological forecasting and links to agricultural applications|Food Policy|2011|36|supplement1|s88|s93|Brookshaw, Anca
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s94-s101|Recent developments in modifying crops and agronomic practice to improve human health|Food Policy|2011|36|supplement1|s94|s101|Zhao, Fang-Jie
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s94-s101|Recent developments in modifying crops and agronomic practice to improve human health|Food Policy|2011|36|supplement1|s94|s101|Shewry, Peter R.
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s102-s108|A review of hunger indices and methods to monitor country commitment to fighting hunger|Food Policy|2011|36|supplement1|s102|s108|Masset, Edoardo
RePEc:eee:jfpoli:v:36:y:2011:i:supplement1:p:s109-s113|Recent developments in intellectual property and power in the private sector related to food and agriculture|Food Policy|2011|36|supplement1|s109|s113|Blakeney, Michael
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:1-11|How do consumers in developed countries value the environment and workers’ social rights in developing countries?|Food Policy|2012|37|1|1|11|Disdier, Anne-Célia
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:1-11|How do consumers in developed countries value the environment and workers’ social rights in developing countries?|Food Policy|2012|37|1|1|11|Marette, Stéphan
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:12-20|An exploration of livestock-development policies in western China|Food Policy|2012|37|1|12|20|Komarek, Adam M.
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:12-20|An exploration of livestock-development policies in western China|Food Policy|2012|37|1|12|20|Brown, Colin G.
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:21-30|Consumer perceptions and the effects of country of origin labeling on purchasing decisions and welfare|Food Policy|2012|37|1|21|30|Awada, Lana
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:21-30|Consumer perceptions and the effects of country of origin labeling on purchasing decisions and welfare|Food Policy|2012|37|1|21|30|Yiannaka, Amalia
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:31-40|International cattle ID and traceability: Competitive implications for the US|Food Policy|2012|37|1|31|40|Schroeder, Ted C.
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:31-40|International cattle ID and traceability: Competitive implications for the US|Food Policy|2012|37|1|31|40|Tonsor, Glynn T.
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:41-57|Scenarios of the organic food market in Europe|Food Policy|2012|37|1|41|57|Zanoli, Raffaele
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:41-57|Scenarios of the organic food market in Europe|Food Policy|2012|37|1|41|57|Vairo, Daniela
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:58-66|Commodity prices, trade, and poverty in Uruguay|Food Policy|2012|37|1|58|66|Estrades, Carmen
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:58-66|Commodity prices, trade, and poverty in Uruguay|Food Policy|2012|37|1|58|66|Terra, María Inés
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:67-76|Productive efficiency of specialty and conventional coffee farmers in Costa Rica: Accounting for technological heterogeneity and self-selection|Food Policy|2012|37|1|67|76|Wollni, Meike
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:67-76|Productive efficiency of specialty and conventional coffee farmers in Costa Rica: Accounting for technological heterogeneity and self-selection|Food Policy|2012|37|1|67|76|Brümmer, Bernhard
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:77-85|Poverty effects of food price escalation: The importance of substitution effects in Mexican households|Food Policy|2012|37|1|77|85|Wood, Benjamin D.K.
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:77-85|Poverty effects of food price escalation: The importance of substitution effects in Mexican households|Food Policy|2012|37|1|77|85|Nogueira, Lia
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:86-93|The welfare impact of food pathogen vaccines|Food Policy|2012|37|1|86|93|Marette, Stéphan
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:86-93|The welfare impact of food pathogen vaccines|Food Policy|2012|37|1|86|93|Teisl, Mario
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:94-101|Can off farm employment affect the privatization of social safety net? The case of self-employed farm households|Food Policy|2012|37|1|94|101|Mishra, Ashok K.
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:94-101|Can off farm employment affect the privatization of social safety net? The case of self-employed farm households|Food Policy|2012|37|1|94|101|Chang, Hung-Hao
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:102-113|Investments in tracking and tracing systems in the food industry: A PLS analysis|Food Policy|2012|37|1|102|113|Heyder, Matthias
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:102-113|Investments in tracking and tracing systems in the food industry: A PLS analysis|Food Policy|2012|37|1|102|113|Hollmann-Hespos, Thorsten
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:114-123|Agricultural technologies for climate change in developing countries: Policy options for innovation and technology diffusion|Food Policy|2012|37|1|114|123|Lybbert, Travis J.
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:114-123|Agricultural technologies for climate change in developing countries: Policy options for innovation and technology diffusion|Food Policy|2012|37|1|114|123|Sumner, Daniel A.
RePEc:eee:jfpoli:v:37:y:2012:i:1:p:124-141|The economics of food aid under subsistence farming with an application to Malawi|Food Policy|2012|37|1|124|141|Zant, Wouter
RePEc:eee:jfpoli:v:37:y:2012:i:2:p:143-150|Altruism, reciprocity and health: A social experiment in restaurant choice|Food Policy|2012|37|2|143|150|Keane, Christopher R.
RePEc:eee:jfpoli:v:37:y:2012:i:2:p:143-150|Altruism, reciprocity and health: A social experiment in restaurant choice|Food Policy|2012|37|2|143|150|Board, Oliver J.
RePEc:eee:jfpoli:v:37:y:2012:i:2:p:151-161|Consumers’ willingness to pay for eco-friendly apples under different labels: Evidences from a lab experiment|Food Policy|2012|37|2|151|161|Marette, Stéphan
RePEc:eee:jfpoli:v:37:y:2012:i:2:p:151-161|Consumers’ willingness to pay for eco-friendly apples under different labels: Evidences from a lab experiment|Food Policy|2012|37|2|151|161|Millet, Guy
RePEc:eee:jfpoli:v:37:y:2012:i:2:p:162-170|How far from harmonization are sanitary, phytosanitary and quality-related standards? An exporter’s perception approach|Food Policy|2012|37|2|162|170|Engler, Alejandra
RePEc:eee:jfpoli:v:37:y:2012:i:2:p:162-170|How far from harmonization are sanitary, phytosanitary and quality-related standards? An exporter’s perception approach|Food Policy|2012|37|2|162|170|Barrena, Jose
RePEc:eee:jfpoli:v:37:y:2012:i:2:p:171-178|International trade related food miles – The case of Canada|Food Policy|2012|37|2|171|178|Kissinger, Meidad
RePEc:eee:jfpoli:v:37:y:2012:i:2:p:179-190|People, institutions, and technology: A personal view of the role of foundations in international agricultural research and development 1960–2010|Food Policy|2012|37|2|179|190|Herdt, Robert W.
RePEc:eee:jfpoli:v:37:y:2012:i:2:p:191-198|Implications of nanotechnology growth in food and agriculture in OECD countries|Food Policy|2012|37|2|191|198|Gruère, Guillaume P.
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:199-206|The nutrition transition and the human right to adequate food for adolescents in the Cape Town metropolitan area: Implications for nutrition policy|Food Policy|2012|37|3|199|206|Stupar, Dijana
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:199-206|The nutrition transition and the human right to adequate food for adolescents in the Cape Town metropolitan area: Implications for nutrition policy|Food Policy|2012|37|3|199|206|Wandel, Margareta
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:207-216|Group heterogeneity and cooperation on the geographical indication regulation: The case of the “Prosciutto di Parma” Consortium|Food Policy|2012|37|3|207|216|Dentoni, Domenico
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:207-216|Group heterogeneity and cooperation on the geographical indication regulation: The case of the “Prosciutto di Parma” Consortium|Food Policy|2012|37|3|207|216|Capelli, Maria Giacinta
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:217-225|Women’s rank modifies the relationship between household and women’s food insecurity in complex households in northern Burkina Faso|Food Policy|2012|37|3|217|225|Nanama, Siméon
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:217-225|Women’s rank modifies the relationship between household and women’s food insecurity in complex households in northern Burkina Faso|Food Policy|2012|37|3|217|225|Frongillo, Edward A.
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:226-231|People’s willingness to eat meat from animals vaccinated against epidemics|Food Policy|2012|37|3|226|231|Zingg, Alexandra
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:226-231|People’s willingness to eat meat from animals vaccinated against epidemics|Food Policy|2012|37|3|226|231|Siegrist, Michael
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:232-245|Food choice, health information and functional ingredients: An experimental auction employing bread|Food Policy|2012|37|3|232|245|Hellyer, Nicole Elizabeth
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:232-245|Food choice, health information and functional ingredients: An experimental auction employing bread|Food Policy|2012|37|3|232|245|Haddock-Fraser, Janet
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:246-254|From punishment to prevention: A French case study of the introduction of co-regulation in enforcing food safety|Food Policy|2012|37|3|246|254|Rouvière, Elodie
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:246-254|From punishment to prevention: A French case study of the introduction of co-regulation in enforcing food safety|Food Policy|2012|37|3|246|254|Caswell, Julie A.
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:255-263|Competitiveness and technical efficiency: Determinants in the groundnut oil sector of India|Food Policy|2012|37|3|255|263|Amarender Reddy, A.
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:255-263|Competitiveness and technical efficiency: Determinants in the groundnut oil sector of India|Food Policy|2012|37|3|255|263|Bantilan, Ma Cynthia S.
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:264-274|Food scare crises and developing countries: The impact of avian influenza on vertical price transmission in the Egyptian poultry sector|Food Policy|2012|37|3|264|274|Hassouneh, Islam
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:264-274|Food scare crises and developing countries: The impact of avian influenza on vertical price transmission in the Egyptian poultry sector|Food Policy|2012|37|3|264|274|Gil, José M.
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:275-282|Why are African commodity exchanges languishing? A case study of the Zambian Agricultural Commodity Exchange|Food Policy|2012|37|3|275|282|Sitko, Nicholas J.
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:275-282|Why are African commodity exchanges languishing? A case study of the Zambian Agricultural Commodity Exchange|Food Policy|2012|37|3|275|282|Jayne, T.S.
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:283-295|Impact of modern agricultural technologies on smallholder welfare: Evidence from Tanzania and Ethiopia|Food Policy|2012|37|3|283|295|Asfaw, Solomon
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:283-295|Impact of modern agricultural technologies on smallholder welfare: Evidence from Tanzania and Ethiopia|Food Policy|2012|37|3|283|295|Lipper, Leslie
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:296-308|Will they buy it? The potential for marketing organic vegetables in the food vending sector to strengthen vegetable safety: A choice experiment study in three West African cities|Food Policy|2012|37|3|296|308|Probst, Lorenz
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:296-308|Will they buy it? The potential for marketing organic vegetables in the food vending sector to strengthen vegetable safety: A choice experiment study in three West African cities|Food Policy|2012|37|3|296|308|Haas, Rainer
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:309-322|Agricultural market integration in India: An analysis of select commodities|Food Policy|2012|37|3|309|322|Sekhar, C.S.C.
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:323-334|Does corporate social responsibility matter in the food industry? Evidence from a nature experiment in China|Food Policy|2012|37|3|323|334|Kong, Dongmin
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:335-342|Consumer valuation of health attributes for soy-based food: A choice modeling approach|Food Policy|2012|37|3|335|342|Chang, Jae Bong
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:335-342|Consumer valuation of health attributes for soy-based food: A choice modeling approach|Food Policy|2012|37|3|335|342|Balasubramanian, Siva K.
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:343-353|Linking agricultural policies with obesity and noncommunicable diseases: A new perspective for a globalising world|Food Policy|2012|37|3|343|353|Hawkes, Corinna
RePEc:eee:jfpoli:v:37:y:2012:i:3:p:343-353|Linking agricultural policies with obesity and noncommunicable diseases: A new perspective for a globalising world|Food Policy|2012|37|3|343|353|Lang, Tim
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:355-365|Consumers’ response to the EU Quality policy allowing for heterogeneous preferences|Food Policy|2012|37|4|355|365|Resano, Helena
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:355-365|Consumers’ response to the EU Quality policy allowing for heterogeneous preferences|Food Policy|2012|37|4|355|365|Albisu, Luis M.
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:366-377|The evolution of hog production and potential sources for future growth in China|Food Policy|2012|37|4|366|377|Xiao, Hongbo
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:366-377|The evolution of hog production and potential sources for future growth in China|Food Policy|2012|37|4|366|377|Ma, Hengyun
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:378-382|Eye tracking and nutrition label use: A review of the literature and recommendations for label enhancement|Food Policy|2012|37|4|378|382|Graham, Dan J.
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:378-382|Eye tracking and nutrition label use: A review of the literature and recommendations for label enhancement|Food Policy|2012|37|4|378|382|Visschers, Vivianne H.M.
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:383-389|Risks and spatial connectivity evidence from food price crisis in rural Indonesia|Food Policy|2012|37|4|383|389|Yamauchi, Futoshi
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:383-389|Risks and spatial connectivity evidence from food price crisis in rural Indonesia|Food Policy|2012|37|4|383|389|Dewina, Reno
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:390-400|China’s Milk Scandal, government policy and production decisions of dairy farmers: The case of Greater Beijing|Food Policy|2012|37|4|390|400|Jia, Xiangping
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:390-400|China’s Milk Scandal, government policy and production decisions of dairy farmers: The case of Greater Beijing|Food Policy|2012|37|4|390|400|Swinnen, Johan
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:401-411|Consequences of a coexistence policy on the adoption of GMHT crops in the European Union|Food Policy|2012|37|4|401|411|Areal, Francisco J.
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:401-411|Consequences of a coexistence policy on the adoption of GMHT crops in the European Union|Food Policy|2012|37|4|401|411|Rodríguez-Cerezo, Emilio
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:412-426|Analysis of agricultural research investment priorities for sustainable poverty reduction in Southeast Asia|Food Policy|2012|37|4|412|426|Raitzer, David A.
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:412-426|Analysis of agricultural research investment priorities for sustainable poverty reduction in Southeast Asia|Food Policy|2012|37|4|412|426|Maredia, Mywish K.
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:427-438|Food safety issues: From Enlightened Elitism towards Deliberative Democracy? An overview of EFSA’s “Public Consultation” instrument|Food Policy|2012|37|4|427|438|Finardi, Corrado
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:427-438|Food safety issues: From Enlightened Elitism towards Deliberative Democracy? An overview of EFSA’s “Public Consultation” instrument|Food Policy|2012|37|4|427|438|Rowe, Gene
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:439-451|Biofuels and the poor: Global impact pathways of biofuels on agricultural markets|Food Policy|2012|37|4|439|451|Huang, Jikun
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:439-451|Biofuels and the poor: Global impact pathways of biofuels on agricultural markets|Food Policy|2012|37|4|439|451|Weersink, Alfons
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:452-462|New institutional arrangements and standard adoption: Evidence from small-scale fruit and vegetable farmers in Thailand|Food Policy|2012|37|4|452|462|Kersting, Sarah
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:452-462|New institutional arrangements and standard adoption: Evidence from small-scale fruit and vegetable farmers in Thailand|Food Policy|2012|37|4|452|462|Wollni, Meike
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:463-466|Where are the best opportunities for reducing greenhouse gas emissions in the food system (including the food chain)? A comment|Food Policy|2012|37|4|463|466|Dorward, Leejiah J.
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:467-472|Implications of mandatory labeling of GM food in India: Evidence from the supply side|Food Policy|2012|37|4|467|472|Bansal, Sangeeta
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:467-472|Implications of mandatory labeling of GM food in India: Evidence from the supply side|Food Policy|2012|37|4|467|472|Gruère, Guillaume P.
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:473-482|Administrative cooperation and disease control in cross-border pork production|Food Policy|2012|37|4|473|482|Arens, Ludwig
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:473-482|Administrative cooperation and disease control in cross-border pork production|Food Policy|2012|37|4|473|482|Theuvsen, Ludwig
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:483-491|The two dimensions of policy impacts on economic cohesion: Concept and illustration for the CAP|Food Policy|2012|37|4|483|491|Hansen, Heiko
RePEc:eee:jfpoli:v:37:y:2012:i:4:p:483-491|The two dimensions of policy impacts on economic cohesion: Concept and illustration for the CAP|Food Policy|2012|37|4|483|491|Herrmann, Roland
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:493-503|Export behavior of Italian food firms: Does product quality matter?|Food Policy|2012|37|5|493|503|Curzi, Daniele
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:493-503|Export behavior of Italian food firms: Does product quality matter?|Food Policy|2012|37|5|493|503|Olper, Alessandro
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:504-510|Could farmer interest in a diversity of seed attributes explain adoption plateaus for modern maize varieties in Malawi?|Food Policy|2012|37|5|504|510|Lunduka, Rodney
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:504-510|Could farmer interest in a diversity of seed attributes explain adoption plateaus for modern maize varieties in Malawi?|Food Policy|2012|37|5|504|510|Snapp, Sieglinde
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:511-519|Benefit evaluation of the country of origin labeling in Taiwan: Results from an auction experiment|Food Policy|2012|37|5|511|519|Chern, Wen S.
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:511-519|Benefit evaluation of the country of origin labeling in Taiwan: Results from an auction experiment|Food Policy|2012|37|5|511|519|Chang, Chun-Yu
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:520-529|Health information and diet choices: Results from a cheese experiment|Food Policy|2012|37|5|520|529|Øvrum, Arnstein
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:520-529|Health information and diet choices: Results from a cheese experiment|Food Policy|2012|37|5|520|529|Rickertsen, Kyrre
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:530-542|The political ideology of food|Food Policy|2012|37|5|530|542|Lusk, Jayson L.
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:543-553|Economic and health effects of fruit and vegetable advertising: Evidence from lab experiments|Food Policy|2012|37|5|543|553|Liaukonyte, Jura
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:543-553|Economic and health effects of fruit and vegetable advertising: Evidence from lab experiments|Food Policy|2012|37|5|543|553|Richards, Timothy J.
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:554-560|A welfare measure of consumer vulnerability to rising prices of food imports in the UAE|Food Policy|2012|37|5|554|560|Azzam, Azzeddine M.
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:554-560|A welfare measure of consumer vulnerability to rising prices of food imports in the UAE|Food Policy|2012|37|5|554|560|Rettab, Belaid
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:561-570|Total and per capita value of food loss in the United States|Food Policy|2012|37|5|561|570|Buzby, Jean C.
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:561-570|Total and per capita value of food loss in the United States|Food Policy|2012|37|5|561|570|Hyman, Jeffrey
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:571-580|Food health claims – What consumers understand|Food Policy|2012|37|5|571|580|Nocella, Giuseppe
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:571-580|Food health claims – What consumers understand|Food Policy|2012|37|5|571|580|Kennedy, Orla
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:581-588|Challenging the food vs. fuel dilemma: Genealogical analysis of the biofuel discourse pursued by international organizations|Food Policy|2012|37|5|581|588|Kuchler, Magdalena
RePEc:eee:jfpoli:v:37:y:2012:i:5:p:581-588|Challenging the food vs. fuel dilemma: Genealogical analysis of the biofuel discourse pursued by international organizations|Food Policy|2012|37|5|581|588|Linnér, Björn-Ola
RePEc:eee:jfpoli:v:37:y:2012:i:6:p:589-599|Knowledge translation and exchange in the Canadian microbial food safety system: A quantitative assessment of researcher awareness, attitude, and activities with government policymakers|Food Policy|2012|37|6|589|599|Wolfe, Dianna M.
