handle;title;journal;year;vol;issue;page;end page;author
RePEc:aea:aecrev:v:94:y:2004:i:3:p:426-454;The Effects of Social Networks on Employment and Inequality;American Economic Review;2004;94;3;426;454;Antoni Calvó-Armengol
RePEc:aea:aecrev:v:94:y:2004:i:3:p:426-454;The Effects of Social Networks on Employment and Inequality;American Economic Review;2004;94;3;426;454;Matthew O. Jackson
RePEc:aea:aecrev:v:94:y:2004:i:3:p:455-483;Liquidity, Efficiency, and Bank Bailouts;American Economic Review;2004;94;3;455;483;Gary Gorton
RePEc:aea:aecrev:v:94:y:2004:i:3:p:455-483;Liquidity, Efficiency, and Bank Bailouts;American Economic Review;2004;94;3;455;483;Lixin Huang
RePEc:aea:aecrev:v:94:y:2004:i:3:p:484-498;Distinguishing Informational Cascades from Herd Behavior in the Laboratory;American Economic Review;2004;94;3;484;498;Bogaçhan Çelen
RePEc:aea:aecrev:v:94:y:2004:i:3:p:484-498;Distinguishing Informational Cascades from Herd Behavior in the Laboratory;American Economic Review;2004;94;3;484;498;Shachar Kariv
RePEc:aea:aecrev:v:94:y:2004:i:3:p:499-525;Referrals;American Economic Review;2004;94;3;499;525;Luis Garicano
RePEc:aea:aecrev:v:94:y:2004:i:3:p:499-525;Referrals;American Economic Review;2004;94;3;499;525;Tano Santos
RePEc:aea:aecrev:v:94:y:2004:i:3:p:526-556;The Role of Social Capital in Financial Development;American Economic Review;2004;94;3;526;556;Luigi Guiso
RePEc:aea:aecrev:v:94:y:2004:i:3:p:526-556;The Role of Social Capital in Financial Development;American Economic Review;2004;94;3;526;556;Paola Sapienza
RePEc:aea:aecrev:v:94:y:2004:i:3:p:526-556;The Role of Social Capital in Financial Development;American Economic Review;2004;94;3;526;556;Luigi Zingales
RePEc:aea:aecrev:v:94:y:2004:i:3:p:557-568;Irreversible Decisions and Record-Setting News Principles;American Economic Review;2004;94;3;557;568;Svetlana Boyarchenko
RePEc:aea:aecrev:v:94:y:2004:i:3:p:569-590;In-Kind Finance: A Theory of Trade Credit;American Economic Review;2004;94;3;569;590;Mike Burkart
RePEc:aea:aecrev:v:94:y:2004:i:3:p:569-590;In-Kind Finance: A Theory of Trade Credit;American Economic Review;2004;94;3;569;590;Tore Ellingsen
RePEc:aea:aecrev:v:94:y:2004:i:3:p:591-604;What's in a Grade? School Report Cards and the Housing Market;American Economic Review;2004;94;3;591;604;David N. Figlio
RePEc:aea:aecrev:v:94:y:2004:i:3:p:591-604;What's in a Grade? School Report Cards and the Housing Market;American Economic Review;2004;94;3;591;604;Maurice E. Lucas
RePEc:aea:aecrev:v:94:y:2004:i:3:p:605-627;Does Foreign Direct Investment Increase the Productivity of Domestic Firms? In Search of Spillovers Through Backward Linkages;American Economic Review;2004;94;3;605;627;Beata Smarzynska Javorcik
RePEc:aea:aecrev:v:94:y:2004:i:3:p:628-655;Pareto-Improving Campaign Finance Policy;American Economic Review;2004;94;3;628;655;Stephen Coate
RePEc:aea:aecrev:v:94:y:2004:i:3:p:656-690;Workers' Education, Spillovers, and Productivity: Evidence from Plant-Level Production Functions;American Economic Review;2004;94;3;656;690;Enrico Moretti
RePEc:aea:aecrev:v:94:y:2004:i:3:p:691-711;Efficient Patent Pools;American Economic Review;2004;94;3;691;711;Josh Lerner
RePEc:aea:aecrev:v:94:y:2004:i:3:p:691-711;Efficient Patent Pools;American Economic Review;2004;94;3;691;711;Jean Tirole
RePEc:aea:aecrev:v:94:y:2004:i:3:p:712-729;Is There a Politically Optimal Level of Judicial Independence?;American Economic Review;2004;94;3;712;729;F. Andrew Hanssen
RePEc:aea:aecrev:v:94:y:2004:i:3:p:730-740;Money Does Matter! Evidence from Increasing Real Income and Life Satisfaction in East Germany Following Reunification;American Economic Review;2004;94;3;730;740;Paul Frijters
RePEc:aea:aecrev:v:94:y:2004:i:3:p:730-740;Money Does Matter! Evidence from Increasing Real Income and Life Satisfaction in East Germany Following Reunification;American Economic Review;2004;94;3;730;740;John P. Haisken-DeNew
RePEc:aea:aecrev:v:94:y:2004:i:3:p:730-740;Money Does Matter! Evidence from Increasing Real Income and Life Satisfaction in East Germany Following Reunification;American Economic Review;2004;94;3;730;740;Michael A. Shields
RePEc:aea:aecrev:v:94:y:2004:i:3:p:741-752;Examining the Role of Social Isolation on Stated Preferences;American Economic Review;2004;94;3;741;752;John A. List
RePEc:aea:aecrev:v:94:y:2004:i:3:p:741-752;Examining the Role of Social Isolation on Stated Preferences;American Economic Review;2004;94;3;741;752;Robert P. Berrens
RePEc:aea:aecrev:v:94:y:2004:i:3:p:741-752;Examining the Role of Social Isolation on Stated Preferences;American Economic Review;2004;94;3;741;752;Alok K. Bohara
RePEc:aea:aecrev:v:94:y:2004:i:3:p:741-752;Examining the Role of Social Isolation on Stated Preferences;American Economic Review;2004;94;3;741;752;Joe Kerkvliet
RePEc:aea:aecrev:v:94:y:2004:i:3:p:753-763;After the Big Bang? Obstacles to the Emergence of the Rule of Law in Post-Communist Societies;American Economic Review;2004;94;3;753;763;Karla Hoff
RePEc:aea:aecrev:v:94:y:2004:i:3:p:753-763;After the Big Bang? Obstacles to the Emergence of the Rule of Law in Post-Communist Societies;American Economic Review;2004;94;3;753;763;Joseph E. Stiglitz
RePEc:aea:aecrev:v:94:y:2004:i:3:p:764-773;Incentives and Discrimination;American Economic Review;2004;94;3;764;773;Eyal Winter
RePEc:aea:aecrev:v:94:y:2004:i:3:p:774-780;Aid, Policies, and Growth: Comment;American Economic Review;2004;94;3;774;780;William Easterly
RePEc:aea:aecrev:v:94:y:2004:i:3:p:774-780;Aid, Policies, and Growth: Comment;American Economic Review;2004;94;3;774;780;Ross Levine
RePEc:aea:aecrev:v:94:y:2004:i:3:p:774-780;Aid, Policies, and Growth: Comment;American Economic Review;2004;94;3;774;780;David Roodman
RePEc:aea:aecrev:v:94:y:2004:i:3:p:781-784;Aid, Policies, and Growth: Reply;American Economic Review;2004;94;3;781;784;Craig Burnside
RePEc:aea:aecrev:v:94:y:2004:i:3:p:781-784;Aid, Policies, and Growth: Reply;American Economic Review;2004;94;3;781;784;David Dollar
RePEc:aea:aecrev:v:94:y:2004:i:3:p:785-795;Resistance to Reform: Status Quo Bias in the Presence of Individual-Specific Uncertainty: Comment;American Economic Review;2004;94;3;785;795;Antonio Ciccone
RePEc:aea:aecrev:v:94:y:2004:i:3:p:796-801;Opportunism in Multilateral Vertical Contracting: Nondiscrimination, Exclusivity, and Uniformity: Comment;American Economic Review;2004;94;3;796;801;Leslie M. Marx
RePEc:aea:aecrev:v:94:y:2004:i:3:p:796-801;Opportunism in Multilateral Vertical Contracting: Nondiscrimination, Exclusivity, and Uniformity: Comment;American Economic Review;2004;94;3;796;801;Greg Shaffer
RePEc:aea:aecrev:v:94:y:2004:i:3:p:802-803;Opportunism in Multilateral Vertical Contracting: Nondiscrimination, Exclusivity, and Uniformity: Reply;American Economic Review;2004;94;3;802;803;R. Preston McAfee
RePEc:aea:aecrev:v:94:y:2004:i:3:p:802-803;Opportunism in Multilateral Vertical Contracting: Nondiscrimination, Exclusivity, and Uniformity: Reply;American Economic Review;2004;94;3;802;803;Marius Schwartz
RePEc:aea:aecrev:v:94:y:2004:i:4:p:813-835;Determinants of Long-Term Growth: A Bayesian Averaging of Classical Estimates (BACE) Approach;American Economic Review;2004;94;4;813;835;Xavier Sala-I-Martin
RePEc:aea:aecrev:v:94:y:2004:i:4:p:813-835;Determinants of Long-Term Growth: A Bayesian Averaging of Classical Estimates (BACE) Approach;American Economic Review;2004;94;4;813;835;Gernot Doppelhofer
RePEc:aea:aecrev:v:94:y:2004:i:4:p:813-835;Determinants of Long-Term Growth: A Bayesian Averaging of Classical Estimates (BACE) Approach;American Economic Review;2004;94;4;813;835;Ronald I. Miller
RePEc:aea:aecrev:v:94:y:2004:i:4:p:836-856;Why Does the Cyclical Behavior of Real Wages Change Over Time?;American Economic Review;2004;94;4;836;856;Kevin X.D. Huang
RePEc:aea:aecrev:v:94:y:2004:i:4:p:836-856;Why Does the Cyclical Behavior of Real Wages Change Over Time?;American Economic Review;2004;94;4;836;856;Zheng Liu
RePEc:aea:aecrev:v:94:y:2004:i:4:p:836-856;Why Does the Cyclical Behavior of Real Wages Change Over Time?;American Economic Review;2004;94;4;836;856;Louis Phaneuf
RePEc:aea:aecrev:v:94:y:2004:i:4:p:857-869;Inequality Aversion, Efficiency, and Maximin Preferences in Simple Distribution Experiments;American Economic Review;2004;94;4;857;869;Dirk Engelmann
RePEc:aea:aecrev:v:94:y:2004:i:4:p:857-869;Inequality Aversion, Efficiency, and Maximin Preferences in Simple Distribution Experiments;American Economic Review;2004;94;4;857;869;Martin Strobel
RePEc:aea:aecrev:v:94:y:2004:i:4:p:870-895;The Long and Short of the Canada-U. S. Free Trade Agreement;American Economic Review;2004;94;4;870;895;Daniel Trefler
RePEc:aea:aecrev:v:94:y:2004:i:4:p:896-918;Sunk Investments Lead to Unpredictable Prices;American Economic Review;2004;94;4;896;918;George J. Mailath
RePEc:aea:aecrev:v:94:y:2004:i:4:p:896-918;Sunk Investments Lead to Unpredictable Prices;American Economic Review;2004;94;4;896;918;Andrew Postlewaite
RePEc:aea:aecrev:v:94:y:2004:i:4:p:896-918;Sunk Investments Lead to Unpredictable Prices;American Economic Review;2004;94;4;896;918;Larry Samuelson
RePEc:aea:aecrev:v:94:y:2004:i:4:p:919-943;Desegregation and Black Dropout Rates;American Economic Review;2004;94;4;919;943;Jonathan Guryan
RePEc:aea:aecrev:v:94:y:2004:i:4:p:944-963;The Macroeconomics of Labor and Credit Market Imperfections;American Economic Review;2004;94;4;944;963;Etienne Wasmer
RePEc:aea:aecrev:v:94:y:2004:i:4:p:944-963;The Macroeconomics of Labor and Credit Market Imperfections;American Economic Review;2004;94;4;944;963;Philippe Weil
RePEc:aea:aecrev:v:94:y:2004:i:4:p:964-990;The Cost of Business Cycles Under Endogenous Growth;American Economic Review;2004;94;4;964;990;Gadi Barlevy
RePEc:aea:aecrev:v:94:y:2004:i:4:p:991-1013;Are Emily and Greg More Employable Than Lakisha and Jamal? A Field Experiment on Labor Market Discrimination;American Economic Review;2004;94;4;991;1013;Marianne Bertrand
RePEc:aea:aecrev:v:94:y:2004:i:4:p:991-1013;Are Emily and Greg More Employable Than Lakisha and Jamal? A Field Experiment on Labor Market Discrimination;American Economic Review;2004;94;4;991;1013;Sendhil Mullainathan
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1014-1033;The Opportunity Criterion: Consumer Sovereignty Without the Assumption of Coherent Preferences;American Economic Review;2004;94;4;1014;1033;Robert Sugden
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1034-1054;The Politician and the Judge: Accountability in Government;American Economic Review;2004;94;4;1034;1054;Eric Maskin
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1034-1054;The Politician and the Judge: Accountability in Government;American Economic Review;2004;94;4;1034;1054;Jean Tirole
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1055-1084;A New Measure of Monetary Shocks: Derivation and Implications;American Economic Review;2004;94;4;1055;1084;Christina D. Romer
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1055-1084;A New Measure of Monetary Shocks: Derivation and Implications;American Economic Review;2004;94;4;1055;1084;David H. Romer
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1085-1107;Running to Keep in the Same Place: Consumer Choice as a Game of Status;American Economic Review;2004;94;4;1085;1107;Ed Hopkins
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1085-1107;Running to Keep in the Same Place: Consumer Choice as a Game of Status;American Economic Review;2004;94;4;1085;1107;Tatiana Kornienko
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1108-1129;The Home-Market Effect and Bilateral Trade Patterns;American Economic Review;2004;94;4;1108;1129;Gordon H. Hanson
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1108-1129;The Home-Market Effect and Bilateral Trade Patterns;American Economic Review;2004;94;4;1108;1129;Chong Xiang
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1130-1140;Insurance, Consumption, and Saving: A Dynamic Analysis in Continuous Time;American Economic Review;2004;94;4;1130;1140;R.A. Somerville
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1141-1151;Rational Overoptimism (and Other Biases);American Economic Review;2004;94;4;1141;1151;Eric Van den Steen
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1152-1168;Effects of Technology on Incentive Design of Share Contracts;American Economic Review;2004;94;4;1152;1168;Priyanka Pandey
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1169-1182;Saving, Risk Sharing, and Preferences for Risk;American Economic Review;2004;94;4;1169;1182;Maurizio Mazzocco
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1183-1193;Balance Sheets and Exchange Rate Policy;American Economic Review;2004;94;4;1183;1193;Luis Felipe Céspedes
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1183-1193;Balance Sheets and Exchange Rate Policy;American Economic Review;2004;94;4;1183;1193;Roberto Chang
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1183-1193;Balance Sheets and Exchange Rate Policy;American Economic Review;2004;94;4;1183;1193;Andrés Velasco
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1194-1206;Real Exchange Rate Fluctuations and the Dynamics of Retail Trade Industries on the U. S.-Canada Border;American Economic Review;2004;94;4;1194;1206;Jeffrey R. Campbell
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1194-1206;Real Exchange Rate Fluctuations and the Dynamics of Retail Trade Industries on the U. S.-Canada Border;American Economic Review;2004;94;4;1194;1206;Beverly Lapham
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1207-1222;Policy Gambles;American Economic Review;2004;94;4;1207;1222;Sumon Majumdar
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1207-1222;Policy Gambles;American Economic Review;2004;94;4;1207;1222;Sharun W. Mukand
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1223-1237;A Comment on the Economics of Labor Adjustment: Mind the Gap;American Economic Review;2004;94;4;1223;1237;Russell Cooper
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1223-1237;A Comment on the Economics of Labor Adjustment: Mind the Gap;American Economic Review;2004;94;4;1223;1237;Jonathan L. Willis
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1238-1244;A Comment on the Economics of Labor Adjustment: Mind the Gap: Reply;American Economic Review;2004;94;4;1238;1244;Ricardo J. Caballero
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1238-1244;A Comment on the Economics of Labor Adjustment: Mind the Gap: Reply;American Economic Review;2004;94;4;1238;1244;Eduardo M.R.A. Engel
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1245-1247;A Comment on the Economics of Labor Adjustment: Mind the Gap: Rejoinder;American Economic Review;2004;94;4;1245;1247;Russell Cooper
RePEc:aea:aecrev:v:94:y:2004:i:4:p:1245-1247;A Comment on the Economics of Labor Adjustment: Mind the Gap: Rejoinder;American Economic Review;2004;94;4;1245;1247;Jonathan L. Willis
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1249-1275;Bad Beta, Good Beta;American Economic Review;2004;94;5;1249;1275;John Y. Campbell
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1249-1275;Bad Beta, Good Beta;American Economic Review;2004;94;5;1249;1275;Tuomo Vuolteenaho
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1276-1302;Does Fund Size Erode Mutual Fund Performance? The Role of Liquidity and Organization;American Economic Review;2004;94;5;1276;1302;Joseph Chen
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1276-1302;Does Fund Size Erode Mutual Fund Performance? The Role of Liquidity and Organization;American Economic Review;2004;94;5;1276;1302;Harrison Hong
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1276-1302;Does Fund Size Erode Mutual Fund Performance? The Role of Liquidity and Organization;American Economic Review;2004;94;5;1276;1302;Ming Huang
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1276-1302;Does Fund Size Erode Mutual Fund Performance? The Role of Liquidity and Organization;American Economic Review;2004;94;5;1276;1302;Jeffrey D. Kubik
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1303-1327;The Interest Rate, Learning, and Inventory Investment;American Economic Review;2004;94;5;1303;1327;Louis J. Maccini
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1303-1327;The Interest Rate, Learning, and Inventory Investment;American Economic Review;2004;94;5;1303;1327;Bartholomew J. Moore
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1303-1327;The Interest Rate, Learning, and Inventory Investment;American Economic Review;2004;94;5;1303;1327;Huntley Schaller
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1328-1353;Markups, Aggregation, and Inventory Adjustment;American Economic Review;2004;94;5;1328;1353;Daniele Coen-Pirani
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1354-1378;Intergenerational Persistence of Earnings: The Role of Early and College Education;American Economic Review;2004;94;5;1354;1378;Diego Restuccia
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1354-1378;Intergenerational Persistence of Earnings: The Role of Early and College Education;American Economic Review;2004;94;5;1354;1378;Carlos Urrutia
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1379-1410;Constructing Price Indexes across Space and Time: The Case of the European Union;American Economic Review;2004;94;5;1379;1410;Robert J. Hill
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1411-1428;Rationalizing the Penn World Table: True Multilateral Indices for International Comparisons of Real Income;American Economic Review;2004;94;5;1411;1428;J. Peter Neary
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1429-1451;Gibrat's Law for (All) Cities;American Economic Review;2004;94;5;1429;1451;Jan Eeckhout
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1452-1475;An Efficient Ascending-Bid Auction for Multiple Objects;American Economic Review;2004;94;5;1452;1475;Lawrence M. Ausubel
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1476-1504;A Group Rule–Utilitarian Approach to Voter Turnout: Theory and Evidence;American Economic Review;2004;94;5;1476;1504;Stephen Coate
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1476-1504;A Group Rule–Utilitarian Approach to Voter Turnout: Theory and Evidence;American Economic Review;2004;94;5;1476;1504;Michael Conlin
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1505-1535;When Does Learning in Games Generate Convergence to Nash Equilibria? The Role of Supermodularity in an Experimental Setting;American Economic Review;2004;94;5;1505;1535;Yan Chen
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1505-1535;When Does Learning in Games Generate Convergence to Nash Equilibria? The Role of Supermodularity in an Experimental Setting;American Economic Review;2004;94;5;1505;1535;Robert Gazzale
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1536-1557;Confidence-Enhanced Performance;American Economic Review;2004;94;5;1536;1557;Olivier Compte
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1536-1557;Confidence-Enhanced Performance;American Economic Review;2004;94;5;1536;1557;Andrew Postlewaite
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1558-1590;Addiction and Cue-Triggered Decision Processes;American Economic Review;2004;94;5;1558;1590;B. Douglas Bernheim
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1558-1590;Addiction and Cue-Triggered Decision Processes;American Economic Review;2004;94;5;1558;1590;Antonio Rangel
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1591-1612;Capturing Knowledge within and across Firm Boundaries: Evidence from Clinical Development;American Economic Review;2004;94;5;1591;1612;Pierre Azoulay
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1613-1634;Does School Integration Generate Peer Effects? Evidence from Boston's Metco Program;American Economic Review;2004;94;5;1613;1634;Joshua D. Angrist
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1613-1634;Does School Integration Generate Peer Effects? Evidence from Boston's Metco Program;American Economic Review;2004;94;5;1613;1634;Kevin Lang
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1635-1653;International Protection of Intellectual Property;American Economic Review;2004;94;5;1635;1653;Gene M. Grossman
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1635-1653;International Protection of Intellectual Property;American Economic Review;2004;94;5;1635;1653;Edwin L.-C. Lai
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1654-1668;Riding the South Sea Bubble;American Economic Review;2004;94;5;1654;1668;Peter Temin
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1654-1668;Riding the South Sea Bubble;American Economic Review;2004;94;5;1654;1668;Hans-Joachim Voth
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1669-1681;Why Parents Play Favorites: Explanations for Unequal Bequests;American Economic Review;2004;94;5;1669;1681;Audrey Light
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1669-1681;Why Parents Play Favorites: Explanations for Unequal Bequests;American Economic Review;2004;94;5;1669;1681;Kathleen McGarry
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1682-1692;Partnership Firms, Reputation, and Human Capital;American Economic Review;2004;94;5;1682;1692;Alan D. Morrison
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1682-1692;Partnership Firms, Reputation, and Human Capital;American Economic Review;2004;94;5;1682;1692;William J. Wilhelm Jr
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1693-1704;The Effect of Health Risk on Housing Values: Evidence from a Cancer Cluster;American Economic Review;2004;94;5;1693;1704;Lucas W. Davis
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1705-1716;Progressive Taxation and Long-Run Growth;American Economic Review;2004;94;5;1705;1716;Li Wenli
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1705-1716;Progressive Taxation and Long-Run Growth;American Economic Review;2004;94;5;1705;1716;Pierre -Daniel Sarte
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1717-1722;Social Comparisons and Pro-social Behavior: Testing &quot;;;;;;;
RePEc:aea:aecrev:v:94:y:2004:i:5:p:1717-1722;Social Comparisons and Pro-social Behavior: Testing &quot;;;;;;;
RePEc:aea:aecrev:v:95:y:2005:i:1:p:1-24;Rethinking Social Insurance;American Economic Review;2005;95;1;1;24;Martin Feldstein
RePEc:aea:aecrev:v:95:y:2005:i:1:p:25-49;The Cyclical Behavior of Equilibrium Unemployment and Vacancies;American Economic Review;2005;95;1;25;49;Robert Shimer
RePEc:aea:aecrev:v:95:y:2005:i:1:p:50-65;Employment Fluctuations with Equilibrium Wage Stickiness;American Economic Review;2005;95;1;50;65;Robert E. Hall
RePEc:aea:aecrev:v:95:y:2005:i:1:p:66-88;Financial Reform: What Shakes It? What Shapes It?;American Economic Review;2005;95;1;66;88;Abdul Abiad
RePEc:aea:aecrev:v:95:y:2005:i:1:p:66-88;Financial Reform: What Shakes It? What Shapes It?;American Economic Review;2005;95;1;66;88;Ashoka Mody
RePEc:aea:aecrev:v:95:y:2005:i:1:p:89-109;Optimal Monetary Policy with Relative Price Distortions;American Economic Review;2005;95;1;89;109;Tack Yun
RePEc:aea:aecrev:v:95:y:2005:i:1:p:110-137;The Case for Open-Market Purchases in a Liquidity Trap;American Economic Review;2005;95;1;110;137;Alan J. Auerbach
RePEc:aea:aecrev:v:95:y:2005:i:1:p:110-137;The Case for Open-Market Purchases in a Liquidity Trap;American Economic Review;2005;95;1;110;137;Maurice Obstfeld
RePEc:aea:aecrev:v:95:y:2005:i:1:p:138-160;Bond Risk Premia;American Economic Review;2005;95;1;138;160;John H. Cochrane
RePEc:aea:aecrev:v:95:y:2005:i:1:p:138-160;Bond Risk Premia;American Economic Review;2005;95;1;138;160;Monika Piazzesi
RePEc:aea:aecrev:v:95:y:2005:i:1:p:161-182;Estimation and Inference of Impulse Responses by Local Projections;American Economic Review;2005;95;1;161;182;Òscar Jordà
RePEc:aea:aecrev:v:95:y:2005:i:1:p:183-207;The Baby Boom and Baby Bust;American Economic Review;2005;95;1;183;207;Jeremy Greenwood
RePEc:aea:aecrev:v:95:y:2005:i:1:p:183-207;The Baby Boom and Baby Bust;American Economic Review;2005;95;1;183;207;Ananth Seshadri
RePEc:aea:aecrev:v:95:y:2005:i:1:p:183-207;The Baby Boom and Baby Bust;American Economic Review;2005;95;1;183;207;Guillaume Vandenbroucke
RePEc:aea:aecrev:v:95:y:2005:i:1:p:208-225;An Empirical Assessment of the Comparative Advantage Gains from Trade: Evidence from Japan;American Economic Review;2005;95;1;208;225;Daniel M. Bernhofen
RePEc:aea:aecrev:v:95:y:2005:i:1:p:208-225;An Empirical Assessment of the Comparative Advantage Gains from Trade: Evidence from Japan;American Economic Review;2005;95;1;208;225;John C. Brown
RePEc:aea:aecrev:v:95:y:2005:i:1:p:226-254;Wealth as a Determinant of Comparative Advantage;American Economic Review;2005;95;1;226;254;José Wynne
RePEc:aea:aecrev:v:95:y:2005:i:1:p:255-276;Extracting Inflation from Stock Returns to Test Purchasing Power Parity;American Economic Review;2005;95;1;255;276;Bhagwan Chowdhry
RePEc:aea:aecrev:v:95:y:2005:i:1:p:255-276;Extracting Inflation from Stock Returns to Test Purchasing Power Parity;American Economic Review;2005;95;1;255;276;Richard Roll
RePEc:aea:aecrev:v:95:y:2005:i:1:p:255-276;Extracting Inflation from Stock Returns to Test Purchasing Power Parity;American Economic Review;2005;95;1;255;276;Yihong Xia
RePEc:aea:aecrev:v:95:y:2005:i:1:p:277-291;The Quantity and Quality of Life and the Evolution of World Inequality;American Economic Review;2005;95;1;277;291;Gary S. Becker
RePEc:aea:aecrev:v:95:y:2005:i:1:p:277-291;The Quantity and Quality of Life and the Evolution of World Inequality;American Economic Review;2005;95;1;277;291;Tomas J. Philipson
RePEc:aea:aecrev:v:95:y:2005:i:1:p:277-291;The Quantity and Quality of Life and the Evolution of World Inequality;American Economic Review;2005;95;1;277;291;Rodrigo R. Soares
RePEc:aea:aecrev:v:95:y:2005:i:1:p:292-313;Distance, Time, and Specialization: Lean Retailing in General Equilibrium;American Economic Review;2005;95;1;292;313;Carolyn L. Evans
RePEc:aea:aecrev:v:95:y:2005:i:1:p:292-313;Distance, Time, and Specialization: Lean Retailing in General Equilibrium;American Economic Review;2005;95;1;292;313;James Harrigan
RePEc:aea:aecrev:v:95:y:2005:i:1:p:314-346;How to Protect Future Generations Using Tax-Base Restrictions;American Economic Review;2005;95;1;314;346;Antonio Rangel
RePEc:aea:aecrev:v:95:y:2005:i:1:p:347-373;A Political Economy Model of Congressional Careers;American Economic Review;2005;95;1;347;373;Daniel Diermeier
RePEc:aea:aecrev:v:95:y:2005:i:1:p:347-373;A Political Economy Model of Congressional Careers;American Economic Review;2005;95;1;347;373;Michael Keane
RePEc:aea:aecrev:v:95:y:2005:i:1:p:347-373;A Political Economy Model of Congressional Careers;American Economic Review;2005;95;1;347;373;Antonio Merlo
RePEc:aea:aecrev:v:95:y:2005:i:1:p:374-383;In Search of the Holy Grail: Policy Convergence, Experimentation, and Economic Performance;American Economic Review;2005;95;1;374;383;Sharun W. Mukand
RePEc:aea:aecrev:v:95:y:2005:i:1:p:374-383;In Search of the Holy Grail: Policy Convergence, Experimentation, and Economic Performance;American Economic Review;2005;95;1;374;383;Dani Rodrik
RePEc:aea:aecrev:v:95:y:2005:i:1:p:384-394;Deception: The Role of Consequences;American Economic Review;2005;95;1;384;394;Uri Gneezy
RePEc:aea:aecrev:v:95:y:2005:i:1:p:395-406;Will U.S. Agriculture Really Benefit from Global Warming? Accounting for Irrigation in the Hedonic Approach;American Economic Review;2005;95;1;395;406;Wolfram Schlenker
RePEc:aea:aecrev:v:95:y:2005:i:1:p:395-406;Will U.S. Agriculture Really Benefit from Global Warming? Accounting for Irrigation in the Hedonic Approach;American Economic Review;2005;95;1;395;406;W. Michael Hanemann
